* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 65536-point spectrum using Hann window and no averaging 
* Dated: 7-jun-2021 14:14:51
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 65536-point spectrum using Hann window and no averaging Input RMS 91,1 dB, 81,6 dBC, 77,2 dBA
* Measurement: jun 7 14:14:51
* Smoothing: None
* Frequency Step: 0.7324219 Hz
* Start Frequency: 0.7324219 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
600.586 48.619 0
601.318 45.106 0
602.051 40.354 0
602.783 34.962 0
603.516 41.462 0
604.248 42.934 0
604.980 44.969 0
605.713 44.258 0
606.445 50.759 0
607.178 48.999 0
607.910 45.063 0
608.643 42.843 0
609.375 49.048 0
610.107 50.904 0
610.840 45.187 0
611.572 46.154 0
612.305 40.844 0
613.037 39.717 0
613.770 38.060 0
614.502 50.715 0
615.234 49.768 0
615.967 48.064 0
616.699 46.754 0
617.432 35.338 0
618.164 40.375 0
618.896 34.055 0
619.629 45.817 0
620.361 46.922 0
621.094 42.306 0
621.826 45.831 0
622.559 39.302 0
623.291 50.014 0
624.023 50.002 0
624.756 45.891 0
625.488 36.643 0
626.221 46.287 0
626.953 42.604 0
627.686 42.300 0
628.418 45.614 0
629.150 33.186 0
629.883 45.140 0
630.615 48.613 0
631.348 48.114 0
632.080 47.184 0
632.812 49.205 0
633.545 37.181 0
634.277 38.214 0
635.010 36.186 0
635.742 42.564 0
636.475 37.120 0
637.207 50.442 0
637.939 51.187 0
638.672 38.201 0
639.404 40.843 0
640.137 47.938 0
640.869 43.797 0
641.602 44.746 0
642.334 41.204 0
643.066 44.530 0
643.799 46.466 0
644.531 46.419 0
645.264 41.758 0
645.996 31.931 0
646.729 40.529 0
647.461 42.314 0
648.193 46.163 0
648.926 50.663 0
649.658 44.787 0
650.391 21.776 0
651.123 42.267 0
651.855 44.183 0
652.588 48.175 0
653.320 50.344 0
654.053 49.164 0
654.785 50.932 0
655.518 49.633 0
656.250 37.224 0
656.982 39.395 0
657.715 50.236 0
658.447 48.428 0
659.180 39.869 0
659.912 39.214 0
660.645 47.286 0
661.377 49.930 0
662.109 41.209 0
662.842 47.431 0
663.574 44.297 0
664.307 40.006 0
665.039 36.701 0
665.771 44.991 0
666.504 43.464 0
667.236 41.392 0
667.969 45.342 0
668.701 45.681 0
669.434 42.826 0
670.166 40.559 0
670.898 46.762 0
671.631 36.697 0
672.363 35.637 0
673.096 39.493 0
673.828 46.141 0
674.561 44.057 0
675.293 33.080 0
676.025 49.865 0
676.758 53.695 0
677.490 52.518 0
678.223 44.724 0
678.955 47.622 0
679.688 46.582 0
680.420 43.022 0
681.152 49.793 0
681.885 47.096 0
682.617 47.771 0
683.350 48.005 0
684.082 48.754 0
684.814 45.007 0
685.547 47.466 0
686.279 45.950 0
687.012 38.476 0
687.744 43.788 0
688.477 45.988 0
689.209 32.894 0
689.941 46.092 0
690.674 38.249 0
691.406 30.388 0
692.139 43.068 0
692.871 40.251 0
693.604 41.845 0
694.336 41.542 0
695.068 36.319 0
695.801 43.506 0
696.533 45.683 0
697.266 44.586 0
697.998 45.289 0
698.730 45.622 0
699.463 47.337 0
700.195 50.109 0
700.928 50.056 0
701.660 45.815 0
702.393 43.004 0
703.125 40.953 0
703.857 35.508 0
704.590 44.905 0
705.322 49.004 0
706.055 47.972 0
706.787 21.263 0
707.520 42.182 0
708.252 45.624 0
708.984 47.973 0
709.717 48.737 0
710.449 50.910 0
711.182 48.092 0
711.914 44.040 0
712.646 44.964 0
713.379 41.248 0
714.111 43.376 0
714.844 49.495 0
715.576 47.705 0
716.309 51.843 0
717.041 50.557 0
717.773 41.812 0
718.506 43.180 0
719.238 32.801 0
719.971 45.419 0
720.703 37.872 0
721.436 38.659 0
722.168 46.317 0
722.900 51.252 0
723.633 50.631 0
724.365 49.161 0
725.098 41.301 0
725.830 43.832 0
726.562 43.700 0
727.295 39.232 0
728.027 45.067 0
728.760 42.574 0
729.492 41.305 0
730.225 47.470 0
730.957 47.807 0
731.689 47.268 0
732.422 51.435 0
733.154 45.413 0
733.887 33.749 0
734.619 42.105 0
735.352 42.166 0
736.084 43.171 0
736.816 43.543 0
737.549 42.363 0
738.281 45.069 0
739.014 44.847 0
739.746 44.206 0
740.479 43.753 0
741.211 50.334 0
741.943 31.436 0
742.676 52.385 0
743.408 53.358 0
744.141 44.367 0
744.873 39.992 0
745.605 47.659 0
746.338 48.541 0
747.070 41.221 0
747.803 36.496 0
748.535 41.828 0
749.268 47.395 0
750.000 45.572 0
750.732 43.510 0
751.465 39.403 0
752.197 42.157 0
752.930 45.548 0
753.662 40.755 0
754.395 44.953 0
755.127 43.036 0
755.859 41.970 0
756.592 46.010 0
757.324 40.553 0
758.057 39.018 0
758.789 38.020 0
759.521 44.946 0
760.254 40.866 0
760.986 44.100 0
761.719 43.078 0
762.451 39.913 0
763.184 41.471 0
763.916 40.792 0
764.648 41.818 0
765.381 33.687 0
766.113 44.573 0
766.846 42.783 0
767.578 33.110 0
768.311 48.320 0
769.043 47.555 0
769.775 37.253 0
770.508 45.007 0
771.240 42.381 0
771.973 39.590 0
772.705 42.145 0
773.438 48.466 0
774.170 46.947 0
774.902 39.608 0
775.635 45.893 0
776.367 44.202 0
777.100 44.161 0
777.832 49.680 0
778.564 49.696 0
779.297 40.438 0
780.029 42.801 0
780.762 46.115 0
781.494 49.274 0
782.227 48.872 0
782.959 36.803 0
783.691 48.403 0
784.424 50.785 0
785.156 44.129 0
785.889 37.164 0
786.621 42.102 0
787.354 45.164 0
788.086 45.000 0
788.818 42.559 0
789.551 43.912 0
790.283 49.426 0
791.016 49.946 0
791.748 47.903 0
792.480 46.415 0
793.213 43.731 0
793.945 41.628 0
794.678 49.014 0
795.410 44.007 0
796.143 42.695 0
796.875 48.040 0
797.607 46.611 0
798.340 47.306 0
799.072 46.112 0
799.805 43.498 0
800.537 41.018 0
801.270 43.463 0
802.002 45.089 0
802.734 47.121 0
803.467 45.031 0
804.199 42.193 0
804.932 37.726 0
805.664 37.660 0
806.396 44.856 0
807.129 47.991 0
807.861 45.072 0
808.594 41.190 0
809.326 50.754 0
810.059 46.762 0
810.791 34.510 0
811.523 34.860 0
812.256 44.199 0
812.988 36.214 0
813.721 49.224 0
814.453 49.902 0
815.186 46.116 0
815.918 43.872 0
816.650 36.886 0
817.383 42.637 0
818.115 40.484 0
818.848 42.412 0
819.580 45.533 0
820.312 35.734 0
821.045 40.788 0
821.777 37.924 0
822.510 46.005 0
823.242 45.371 0
823.975 45.900 0
824.707 45.666 0
825.439 34.161 0
826.172 39.356 0
826.904 46.966 0
827.637 46.154 0
828.369 48.772 0
829.102 48.431 0
829.834 49.406 0
830.566 48.778 0
831.299 44.443 0
832.031 38.134 0
832.764 37.949 0
833.496 44.944 0
834.229 45.922 0
834.961 46.488 0
835.693 46.831 0
836.426 38.243 0
837.158 41.347 0
837.891 45.286 0
838.623 51.438 0
839.355 53.010 0
840.088 50.591 0
840.820 29.595 0
841.553 48.318 0
842.285 49.291 0
843.018 46.283 0
843.750 47.532 0
844.482 35.720 0
845.215 36.334 0
845.947 32.799 0
846.680 46.104 0
847.412 46.653 0
848.145 38.411 0
848.877 37.439 0
849.609 45.787 0
850.342 45.353 0
851.074 29.297 0
851.807 44.515 0
852.539 45.168 0
853.271 39.337 0
854.004 41.900 0
854.736 44.241 0
855.469 46.730 0
856.201 46.917 0
856.934 44.473 0
857.666 44.263 0
858.398 41.109 0
859.131 47.740 0
859.863 45.233 0
860.596 47.717 0
861.328 48.487 0
862.061 31.079 0
862.793 33.248 0
863.525 41.486 0
864.258 41.136 0
864.990 37.584 0
865.723 32.240 0
866.455 39.260 0
867.188 44.976 0
867.920 40.908 0
868.652 49.290 0
869.385 50.096 0
870.117 46.144 0
870.850 41.704 0
871.582 47.603 0
872.314 48.252 0
873.047 45.680 0
873.779 44.585 0
874.512 43.746 0
875.244 44.698 0
875.977 38.780 0
876.709 41.269 0
877.441 37.891 0
878.174 34.959 0
878.906 44.423 0
879.639 48.673 0
880.371 48.197 0
881.104 41.039 0
881.836 43.649 0
882.568 44.915 0
883.301 43.973 0
884.033 50.430 0
884.766 50.154 0
885.498 46.973 0
886.230 47.761 0
886.963 47.746 0
887.695 43.679 0
888.428 34.371 0
889.160 40.969 0
889.893 47.861 0
890.625 45.804 0
891.357 33.737 0
892.090 42.035 0
892.822 33.050 0
893.555 36.700 0
894.287 49.559 0
895.020 46.576 0
895.752 43.788 0
896.484 49.139 0
897.217 47.943 0
897.949 45.756 0
898.682 43.873 0
899.414 30.216 0
900.146 31.507 0
900.879 41.721 0
901.611 44.840 0
902.344 44.740 0
903.076 46.257 0
903.809 49.404 0
904.541 51.816 0
905.273 49.295 0
906.006 40.203 0
906.738 42.737 0
907.471 39.913 0
908.203 47.600 0
908.936 41.961 0
909.668 46.219 0
910.400 47.580 0
911.133 36.797 0
911.865 47.515 0
912.598 40.591 0
913.330 38.700 0
914.062 33.458 0
914.795 41.647 0
915.527 43.649 0
916.260 41.407 0
916.992 41.295 0
917.725 33.046 0
918.457 44.449 0
919.189 41.768 0
919.922 47.357 0
920.654 54.003 0
921.387 53.283 0
922.119 48.245 0
922.852 49.688 0
923.584 44.827 0
924.316 45.364 0
925.049 49.299 0
925.781 46.661 0
926.514 47.832 0
927.246 41.403 0
