* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 28-jun-2021 11:38:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:38:06
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4429.688 96.295 0
4435.547 96.713 0
4441.406 97.529 0
4447.266 97.309 0
4453.125 96.234 0
4458.984 95.610 0
4464.844 97.221 0
4470.703 98.211 0
4476.562 96.446 0
4482.422 96.738 0
4488.281 95.258 0
4494.141 96.513 0
4500.000 96.366 0
4505.859 97.105 0
4511.719 96.458 0
4517.578 95.365 0
4523.438 96.259 0
4529.297 97.296 0
4535.156 97.331 0
4541.016 96.642 0
4546.875 98.105 0
4552.734 97.438 0
4558.594 97.424 0
4564.453 97.853 0
4570.312 97.696 0
4576.172 97.448 0
4582.031 97.656 0
4587.891 97.357 0
4593.750 95.689 0
4599.609 96.627 0
4605.469 96.667 0
4611.328 96.781 0
4617.188 97.489 0
4623.047 96.882 0
4628.906 97.474 0
4634.766 97.383 0
4640.625 97.896 0
4646.484 96.229 0
4652.344 95.727 0
4658.203 96.916 0
4664.062 97.927 0
4669.922 97.985 0
4675.781 96.286 0
4681.641 95.204 0
4687.500 96.773 0
4693.359 96.902 0
4699.219 96.504 0
4705.078 96.358 0
4710.938 97.219 0
4716.797 95.434 0
4722.656 95.498 0
4728.516 96.428 0
4734.375 96.421 0
4740.234 96.507 0
4746.094 94.620 0
4751.953 94.936 0
4757.812 97.205 0
4763.672 96.718 0
4769.531 95.148 0
4775.391 96.259 0
4781.250 96.621 0
4787.109 95.431 0
4792.969 96.008 0
4798.828 95.737 0
4804.688 94.181 0
4810.547 93.940 0
4816.406 94.745 0
4822.266 94.264 0
4828.125 96.469 0
4833.984 97.240 0
4839.844 95.804 0
4845.703 94.586 0
4851.562 93.905 0
4857.422 94.144 0
4863.281 95.071 0
4869.141 95.797 0
4875.000 95.733 0
4880.859 94.946 0
4886.719 94.418 0
4892.578 94.262 0
4898.438 95.241 0
4904.297 95.526 0
4910.156 95.278 0
4916.016 94.454 0
4921.875 94.694 0
4927.734 96.134 0
4933.594 96.207 0
4939.453 95.709 0
4945.312 95.388 0
4951.172 95.100 0
4957.031 96.710 0
4962.891 96.182 0
4968.750 94.510 0
4974.609 94.382 0
4980.469 94.460 0
4986.328 94.529 0
4992.188 93.787 0
4998.047 93.890 0
5003.906 94.281 0
5009.766 95.488 0
5015.625 95.066 0
5021.484 93.545 0
5027.344 91.961 0
5033.203 92.663 0
5039.062 94.185 0
5044.922 94.390 0
5050.781 93.708 0
5056.641 93.626 0
5062.500 92.974 0
5068.359 92.538 0
5074.219 93.780 0
5080.078 92.899 0
5085.938 92.545 0
5091.797 92.913 0
5097.656 92.538 0
5103.516 92.327 0
5109.375 92.819 0
5115.234 93.911 0
5121.094 93.069 0
5126.953 93.822 0
5132.812 93.587 0
5138.672 93.220 0
5144.531 93.533 0
5150.391 92.064 0
5156.250 92.048 0
5162.109 93.189 0
5167.969 92.626 0
5173.828 90.576 0
5179.688 90.592 0
5185.547 91.272 0
5191.406 91.637 0
5197.266 92.962 0
5203.125 92.781 0
5208.984 91.940 0
5214.844 91.700 0
5220.703 92.307 0
5226.562 93.094 0
5232.422 90.389 0
5238.281 91.402 0
5244.141 90.912 0
5250.000 91.722 0
5255.859 91.141 0
5261.719 91.084 0
5267.578 91.803 0
5273.438 92.711 0
5279.297 93.295 0
5285.156 91.827 0
5291.016 91.566 0
5296.875 89.727 0
5302.734 89.519 0
5308.594 90.327 0
5314.453 90.482 0
5320.312 90.547 0
5326.172 90.065 0
5332.031 91.289 0
5337.891 91.404 0
5343.750 90.740 0
5349.609 90.378 0
5355.469 90.778 0
5361.328 91.247 0
5367.188 90.216 0
5373.047 90.343 0
5378.906 91.180 0
5384.766 91.101 0
5390.625 90.854 0
5396.484 90.339 0
5402.344 90.218 0
5408.203 90.772 0
5414.062 90.269 0
5419.922 90.379 0
5425.781 90.289 0
5431.641 89.596 0
5437.500 89.268 0
5443.359 89.447 0
5449.219 88.958 0
5455.078 89.381 0
5460.938 89.432 0
5466.797 88.469 0
5472.656 89.469 0
5478.516 89.149 0
5484.375 86.748 0
5490.234 88.557 0
5496.094 89.594 0
5501.953 89.973 0
5507.812 89.869 0
