* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point 1/3 octave RTA using Hann window and 32 averages 
* Dated: 23-jun-2021 12:55:21
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point 1/3 octave RTA using Hann window and 32 averages Input RMS 113,6 dB, 112,2 dBC, 113,9 dBA
* Measurement: jun 23 12:55:21
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
420.410 86.263 0
420.776 86.263 0
421.143 86.263 0
421.509 86.263 0
421.875 86.263 0
422.241 86.263 0
422.607 86.263 0
422.974 86.263 0
423.340 86.263 0
423.706 86.263 0
424.072 86.263 0
424.438 86.263 0
424.805 86.263 0
425.171 86.263 0
425.537 86.263 0
425.903 86.263 0
426.270 86.263 0
426.636 86.263 0
427.002 86.263 0
427.368 86.263 0
427.734 86.263 0
428.101 86.263 0
428.467 86.263 0
428.833 86.263 0
429.199 86.263 0
429.565 86.263 0
429.932 86.263 0
430.298 86.263 0
430.664 86.263 0
431.030 86.263 0
431.396 86.263 0
431.763 86.263 0
432.129 86.263 0
432.495 86.263 0
432.861 86.263 0
433.228 86.263 0
433.594 86.263 0
433.960 86.263 0
434.326 86.263 0
434.692 86.263 0
435.059 86.263 0
435.425 86.263 0
435.791 86.263 0
436.157 86.263 0
436.523 86.263 0
436.890 86.263 0
437.256 86.263 0
437.622 86.263 0
437.988 86.263 0
438.354 86.263 0
438.721 86.263 0
439.087 86.263 0
439.453 86.263 0
439.819 86.263 0
440.186 86.263 0
440.552 86.263 0
440.918 87.103 0
441.284 87.103 0
441.650 87.103 0
442.017 87.103 0
442.383 87.103 0
442.749 87.103 0
443.115 87.103 0
443.481 87.103 0
443.848 87.103 0
444.214 87.103 0
444.580 87.103 0
444.946 87.103 0
445.312 87.103 0
445.679 87.103 0
446.045 87.103 0
446.411 87.103 0
446.777 87.103 0
447.144 87.103 0
447.510 87.103 0
447.876 87.103 0
448.242 87.103 0
448.608 87.103 0
448.975 87.103 0
449.341 87.103 0
449.707 87.103 0
450.073 87.103 0
450.439 87.103 0
450.806 87.103 0
451.172 87.103 0
451.538 87.103 0
451.904 87.103 0
452.271 87.103 0
452.637 87.103 0
453.003 87.103 0
453.369 87.103 0
453.735 87.103 0
454.102 87.103 0
454.468 87.103 0
454.834 87.103 0
455.200 87.103 0
455.566 87.103 0
455.933 87.103 0
456.299 87.103 0
456.665 87.103 0
457.031 87.103 0
457.397 87.103 0
457.764 87.103 0
458.130 87.103 0
458.496 87.103 0
458.862 87.103 0
459.229 87.103 0
459.595 87.103 0
459.961 87.103 0
460.327 87.103 0
460.693 87.103 0
461.060 87.103 0
461.426 87.103 0
461.792 87.103 0
462.158 87.103 0
462.524 87.103 0
462.891 87.103 0
463.257 87.103 0
463.623 87.103 0
463.989 87.103 0
464.355 87.103 0
464.722 87.103 0
465.088 87.103 0
465.454 87.103 0
465.820 87.103 0
466.187 87.103 0
466.553 87.103 0
466.919 87.103 0
467.285 87.103 0
467.651 87.103 0
468.018 87.103 0
468.384 87.103 0
468.750 87.103 0
469.116 87.103 0
469.482 87.103 0
469.849 87.103 0
470.215 87.103 0
470.581 87.103 0
470.947 87.103 0
471.313 87.103 0
471.680 87.103 0
472.046 87.103 0
472.412 87.103 0
472.778 87.103 0
473.145 87.103 0
473.511 87.103 0
473.877 87.103 0
474.243 87.103 0
474.609 87.103 0
474.976 87.103 0
475.342 87.103 0
475.708 87.103 0
476.074 87.103 0
476.440 87.103 0
476.807 87.103 0
477.173 87.103 0
477.539 87.103 0
477.905 87.103 0
478.271 87.103 0
478.638 87.103 0
479.004 87.103 0
479.370 87.103 0
479.736 87.103 0
480.103 87.103 0
480.469 87.103 0
480.835 87.103 0
481.201 87.103 0
481.567 87.103 0
481.934 87.103 0
482.300 87.103 0
482.666 87.103 0
483.032 87.103 0
483.398 87.103 0
483.765 87.103 0
484.131 87.103 0
484.497 87.103 0
484.863 87.103 0
485.229 87.103 0
485.596 87.103 0
485.962 87.103 0
