* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point 1/3 octave RTA using Hann window and 32 averages 
* Dated: 28-jun-2021 11:39:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point 1/3 octave RTA using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:39:00
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
322.632 91.074 0
322.998 91.082 0
323.364 91.090 0
323.730 91.098 0
324.097 91.106 0
324.463 91.113 0
324.829 91.121 0
325.195 91.129 0
325.562 91.137 0
325.928 91.145 0
326.294 91.153 0
326.660 91.160 0
327.026 91.168 0
327.393 91.176 0
327.759 91.184 0
328.125 91.191 0
328.491 91.199 0
328.857 91.207 0
329.224 91.215 0
329.590 91.222 0
329.956 91.230 0
330.322 91.238 0
330.688 91.246 0
331.055 91.253 0
331.421 91.261 0
331.787 91.269 0
332.153 91.276 0
332.520 91.284 0
332.886 91.292 0
333.252 91.299 0
333.618 91.307 0
333.984 91.315 0
334.351 91.322 0
334.717 91.330 0
335.083 91.337 0
335.449 91.345 0
335.815 91.353 0
336.182 91.360 0
336.548 91.368 0
336.914 91.375 0
337.280 91.383 0
337.646 91.391 0
338.013 91.398 0
338.379 91.406 0
338.745 91.413 0
339.111 91.421 0
339.478 91.428 0
339.844 91.436 0
340.210 91.443 0
340.576 91.451 0
340.942 91.458 0
341.309 91.466 0
341.675 91.473 0
342.041 91.481 0
342.407 91.488 0
342.773 91.495 0
343.140 91.503 0
343.506 91.510 0
343.872 91.518 0
344.238 91.525 0
344.604 91.532 0
344.971 91.540 0
345.337 91.547 0
345.703 91.555 0
346.069 91.562 0
346.436 91.569 0
346.802 91.577 0
347.168 91.584 0
347.534 91.591 0
347.900 91.599 0
348.267 91.606 0
348.633 91.613 0
348.999 91.621 0
349.365 91.628 0
349.731 91.635 0
350.098 91.643 0
350.464 91.650 0
350.830 91.657 0
351.196 91.664 0
351.562 91.672 0
351.929 91.679 0
352.295 91.686 0
352.661 91.693 0
353.027 91.701 0
353.394 91.708 0
353.760 91.715 0
354.126 91.722 0
354.492 91.729 0
354.858 91.737 0
355.225 91.744 0
355.591 91.751 0
355.957 91.758 0
356.323 91.765 0
356.689 91.772 0
357.056 91.779 0
357.422 91.787 0
357.788 91.794 0
358.154 91.801 0
358.521 91.808 0
358.887 91.815 0
359.253 91.822 0
359.619 91.829 0
359.985 91.836 0
360.352 91.843 0
360.718 91.850 0
361.084 91.858 0
361.450 91.865 0
361.816 91.872 0
362.183 91.879 0
362.549 91.886 0
362.915 91.893 0
363.281 91.900 0
363.647 91.907 0
364.014 91.914 0
364.380 91.921 0
364.746 91.928 0
365.112 91.935 0
365.479 91.942 0
365.845 91.949 0
366.211 91.956 0
366.577 91.963 0
366.943 91.970 0
367.310 91.977 0
367.676 91.983 0
368.042 91.990 0
368.408 91.997 0
368.774 92.004 0
369.141 92.011 0
369.507 92.018 0
369.873 92.025 0
370.239 92.032 0
370.605 92.039 0
370.972 92.046 0
371.338 92.052 0
371.704 92.059 0
372.070 92.066 0
372.437 92.073 0
372.803 92.080 0
373.169 92.087 0
373.535 92.093 0
373.901 92.100 0
374.268 92.107 0
374.634 92.114 0
375.000 92.121 0
375.366 92.127 0
375.732 92.134 0
376.099 92.141 0
376.465 92.148 0
376.831 92.155 0
377.197 92.161 0
377.563 92.168 0
377.930 92.175 0
378.296 92.182 0
378.662 92.188 0
379.028 92.195 0
379.395 92.202 0
379.761 92.208 0
380.127 92.215 0
380.493 92.222 0
380.859 92.229 0
381.226 92.235 0
381.592 92.242 0
381.958 92.249 0
382.324 92.255 0
382.690 92.262 0
383.057 92.269 0
383.423 92.275 0
383.789 92.282 0
384.155 92.289 0
384.521 92.295 0
384.888 92.302 0
385.254 92.308 0
385.620 92.315 0
385.986 92.322 0
386.353 92.328 0
386.719 92.335 0
387.085 92.341 0
387.451 92.348 0
387.817 92.355 0
388.184 92.361 0
388.550 92.368 0
388.916 92.374 0
389.282 92.381 0
389.648 92.387 0
390.015 92.394 0
390.381 92.400 0
390.747 92.407 0
391.113 92.413 0
391.479 92.420 0
391.846 92.426 0
392.212 92.433 0
392.578 92.439 0
392.944 92.444 0
393.311 92.448 0
393.677 92.453 0
394.043 92.457 0
394.409 92.462 0
394.775 92.467 0
395.142 92.471 0
395.508 92.476 0
395.874 92.480 0
396.240 92.485 0
396.606 92.489 0
396.973 92.494 0
397.339 92.499 0
397.705 92.503 0
398.071 92.508 0
398.438 92.512 0
398.804 92.517 0
399.170 92.521 0
399.536 92.526 0
399.902 92.530 0
400.269 92.535 0
400.635 92.539 0
401.001 92.544 0
401.367 92.548 0
401.733 92.553 0
402.100 92.557 0
402.466 92.562 0
402.832 92.566 0
403.198 92.571 0
403.564 92.575 0
403.931 92.580 0
404.297 92.584 0
404.663 92.589 0
405.029 92.593 0
405.396 92.598 0
405.762 92.602 0
406.128 92.607 0
406.494 92.611 0
406.860 92.616 0
407.227 92.620 0
407.593 92.625 0
407.959 92.629 0
408.325 92.633 0
408.691 92.638 0
409.058 92.642 0
409.424 92.647 0
409.790 92.651 0
410.156 92.656 0
410.522 92.660 0
410.889 92.664 0
411.255 92.669 0
411.621 92.673 0
411.987 92.678 0
412.354 92.682 0
412.720 92.686 0
413.086 92.691 0
413.452 92.695 0
413.818 92.700 0
414.185 92.704 0
414.551 92.708 0
414.917 92.713 0
415.283 92.717 0
415.649 92.721 0
416.016 92.726 0
416.382 92.730 0
416.748 92.734 0
417.114 92.739 0
417.480 92.743 0
417.847 92.747 0
418.213 92.752 0
418.579 92.756 0
418.945 92.760 0
419.312 92.765 0
419.678 92.769 0
420.044 92.773 0
420.410 92.778 0
420.776 92.782 0
421.143 92.786 0
421.509 92.791 0
421.875 92.795 0
422.241 92.799 0
422.607 92.803 0
422.974 92.808 0
423.340 92.812 0
423.706 92.816 0
424.072 92.821 0
424.438 92.825 0
424.805 92.829 0
425.171 92.833 0
425.537 92.838 0
425.903 92.842 0
426.270 92.846 0
426.636 92.850 0
427.002 92.855 0
427.368 92.859 0
427.734 92.863 0
428.101 92.867 0
428.467 92.872 0
428.833 92.876 0
429.199 92.880 0
429.565 92.884 0
429.932 92.888 0
430.298 92.893 0
430.664 92.897 0
431.030 92.901 0
431.396 92.905 0
431.763 92.909 0
432.129 92.914 0
432.495 92.918 0
432.861 92.922 0
433.228 92.926 0
433.594 92.930 0
433.960 92.935 0
434.326 92.939 0
434.692 92.943 0
435.059 92.947 0
435.425 92.951 0
435.791 92.955 0
436.157 92.960 0
436.523 92.964 0
436.890 92.968 0
437.256 92.972 0
437.622 92.976 0
437.988 92.980 0
438.354 92.984 0
438.721 92.989 0
439.087 92.993 0
439.453 92.997 0
439.819 93.001 0
440.186 93.005 0
440.552 93.009 0
440.918 93.013 0
441.284 93.017 0
441.650 93.021 0
442.017 93.026 0
442.383 93.030 0
442.749 93.034 0
443.115 93.038 0
443.481 93.042 0
443.848 93.046 0
444.214 93.050 0
444.580 93.054 0
444.946 93.058 0
445.312 93.062 0
445.679 93.066 0
446.045 93.070 0
446.411 93.074 0
446.777 93.079 0
447.144 93.083 0
447.510 93.087 0
447.876 93.091 0
448.242 93.095 0
448.608 93.099 0
448.975 93.103 0
449.341 93.107 0
449.707 93.111 0
450.073 93.115 0
450.439 93.119 0
450.806 93.123 0
451.172 93.127 0
451.538 93.131 0
451.904 93.135 0
452.271 93.139 0
452.637 93.143 0
453.003 93.147 0
453.369 93.151 0
453.735 93.155 0
454.102 93.159 0
454.468 93.163 0
454.834 93.167 0
455.200 93.171 0
455.566 93.175 0
455.933 93.179 0
456.299 93.183 0
456.665 93.187 0
457.031 93.191 0
457.397 93.195 0
457.764 93.199 0
458.130 93.203 0
458.496 93.207 0
458.862 93.211 0
459.229 93.214 0
459.595 93.218 0
459.961 93.222 0
460.327 93.226 0
460.693 93.230 0
461.060 93.234 0
461.426 93.238 0
461.792 93.242 0
462.158 93.246 0
