* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 16-jun-2021 17:42:42
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 115,4 dB, 113,9 dBC, 115,6 dBA
* Measurement: jun 16 17:42:42
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4212.891 87.241 0
4218.750 86.225 0
4224.609 87.761 0
4230.469 88.112 0
4236.328 86.215 0
4242.188 86.228 0
4248.047 87.675 0
4253.906 87.457 0
4259.766 87.095 0
4265.625 87.921 0
4271.484 87.245 0
4277.344 87.862 0
4283.203 87.809 0
4289.062 86.744 0
4294.922 86.269 0
4300.781 87.220 0
4306.641 87.849 0
4312.500 86.618 0
4318.359 86.530 0
4324.219 87.143 0
4330.078 89.047 0
4335.938 88.164 0
4341.797 87.510 0
4347.656 87.586 0
4353.516 88.729 0
4359.375 88.290 0
4365.234 88.760 0
4371.094 89.178 0
4376.953 88.889 0
4382.812 89.218 0
4388.672 90.267 0
4394.531 89.478 0
4400.391 89.148 0
4406.250 90.334 0
4412.109 91.224 0
4417.969 90.574 0
4423.828 91.129 0
4429.688 91.887 0
4435.547 91.231 0
4441.406 91.574 0
4447.266 91.472 0
4453.125 91.924 0
4458.984 91.110 0
4464.844 92.287 0
4470.703 93.052 0
4476.562 92.594 0
4482.422 91.825 0
4488.281 90.979 0
4494.141 91.436 0
4500.000 91.046 0
4505.859 91.292 0
4511.719 92.382 0
4517.578 92.179 0
4523.438 91.408 0
4529.297 92.436 0
4535.156 93.674 0
4541.016 93.748 0
4546.875 93.940 0
4552.734 93.883 0
4558.594 91.930 0
4564.453 92.794 0
4570.312 93.687 0
4576.172 93.149 0
4582.031 92.295 0
4587.891 92.588 0
4593.750 92.146 0
4599.609 92.123 0
4605.469 92.137 0
4611.328 92.006 0
4617.188 93.117 0
4623.047 92.467 0
4628.906 93.547 0
4634.766 93.644 0
4640.625 93.117 0
4646.484 92.560 0
4652.344 91.747 0
4658.203 92.553 0
4664.062 92.546 0
4669.922 92.981 0
4675.781 92.247 0
4681.641 91.862 0
4687.500 92.523 0
4693.359 91.320 0
4699.219 92.748 0
4705.078 93.080 0
4710.938 92.760 0
4716.797 91.877 0
4722.656 91.570 0
4728.516 92.511 0
4734.375 91.318 0
4740.234 92.006 0
4746.094 91.170 0
4751.953 89.713 0
4757.812 91.696 0
4763.672 92.731 0
4769.531 90.845 0
4775.391 92.143 0
4781.250 92.665 0
4787.109 91.462 0
4792.969 90.529 0
4798.828 91.044 0
4804.688 90.110 0
4810.547 90.244 0
4816.406 91.070 0
4822.266 90.030 0
4828.125 92.151 0
4833.984 92.663 0
4839.844 91.737 0
4845.703 90.921 0
4851.562 90.848 0
4857.422 89.500 0
4863.281 90.408 0
4869.141 90.650 0
4875.000 91.632 0
4880.859 90.912 0
4886.719 90.523 0
4892.578 90.789 0
4898.438 91.158 0
4904.297 91.461 0
4910.156 90.473 0
4916.016 89.192 0
4921.875 89.921 0
4927.734 92.230 0
4933.594 91.606 0
4939.453 91.395 0
4945.312 91.451 0
4951.172 90.649 0
4957.031 92.255 0
4962.891 91.672 0
4968.750 90.048 0
4974.609 90.281 0
4980.469 90.225 0
4986.328 90.337 0
4992.188 89.783 0
4998.047 90.010 0
5003.906 90.555 0
5009.766 90.787 0
5015.625 91.911 0
5021.484 90.281 0
5027.344 88.923 0
5033.203 89.801 0
5039.062 90.314 0
5044.922 90.821 0
5050.781 90.288 0
5056.641 90.656 0
5062.500 89.489 0
5068.359 89.091 0
5074.219 90.266 0
5080.078 90.141 0
5085.938 90.167 0
5091.797 89.992 0
5097.656 87.884 0
5103.516 88.420 0
5109.375 89.449 0
5115.234 89.466 0
5121.094 89.897 0
5126.953 90.194 0
5132.812 89.404 0
5138.672 89.899 0
5144.531 91.111 0
5150.391 88.915 0
5156.250 88.803 0
5162.109 88.960 0
5167.969 89.192 0
5173.828 89.007 0
5179.688 88.630 0
5185.547 89.171 0
5191.406 89.069 0
5197.266 88.610 0
5203.125 89.195 0
5208.984 88.119 0
5214.844 88.453 0
5220.703 88.161 0
5226.562 89.459 0
5232.422 87.746 0
5238.281 87.583 0
5244.141 87.896 0
5250.000 89.623 0
5255.859 89.854 0
5261.719 88.459 0
5267.578 88.365 0
5273.438 89.096 0
5279.297 88.978 0
5285.156 88.689 0
5291.016 88.867 0
5296.875 87.967 0
5302.734 86.844 0
5308.594 87.543 0
5314.453 87.752 0
5320.312 87.724 0
5326.172 88.512 0
5332.031 88.659 0
5337.891 88.333 0
5343.750 88.480 0
5349.609 88.130 0
5355.469 88.814 0
5361.328 89.144 0
5367.188 88.340 0
5373.047 88.196 0
5378.906 88.461 0
5384.766 88.759 0
5390.625 88.001 0
5396.484 87.084 0
5402.344 87.237 0
5408.203 88.476 0
5414.062 87.009 0
5419.922 87.248 0
5425.781 87.977 0
5431.641 87.336 0
5437.500 86.003 0
5443.359 86.874 0
5449.219 85.447 0
5455.078 86.411 0
5460.938 88.278 0
5466.797 87.563 0
5472.656 87.706 0
5478.516 87.132 0
5484.375 85.802 0
5490.234 86.502 0
5496.094 87.773 0
5501.953 87.834 0
5507.812 88.091 0
5513.672 87.211 0
5519.531 86.956 0
5525.391 87.210 0
5531.250 87.794 0
5537.109 87.253 0
5542.969 87.255 0
5548.828 87.236 0
5554.688 86.841 0
5560.547 86.173 0
5566.406 86.904 0
5572.266 86.780 0
5578.125 86.464 0
5583.984 86.302 0
5589.844 85.939 0
5595.703 85.398 0
5601.562 86.025 0
5607.422 87.001 0
5613.281 85.733 0
5619.141 85.880 0
5625.000 86.128 0
5630.859 86.198 0
5636.719 86.877 0
5642.578 85.790 0
5648.438 85.965 0
5654.297 86.380 0
5660.156 86.406 0
5666.016 85.926 0
5671.875 85.760 0
5677.734 84.886 0
5683.594 86.543 0
5689.453 85.288 0
5695.312 85.433 0
5701.172 85.995 0
5707.031 85.326 0
5712.891 87.175 0
5718.750 85.616 0
5724.609 86.189 0
5730.469 85.547 0
5736.328 85.207 0
5742.188 84.271 0
5748.047 84.835 0
5753.906 84.786 0
5759.766 85.550 0
5765.625 85.791 0
5771.484 85.772 0
5777.344 85.047 0
5783.203 83.928 0
5789.062 84.548 0
5794.922 85.709 0
5800.781 86.432 0
5806.641 86.020 0
5812.500 84.642 0
5818.359 83.319 0
5824.219 84.423 0
5830.078 84.757 0
5835.938 84.763 0
5841.797 84.833 0
5847.656 84.566 0
5853.516 83.224 0
5859.375 84.075 0
5865.234 85.111 0
5871.094 83.759 0
5876.953 83.892 0
5882.812 83.491 0
5888.672 83.057 0
5894.531 84.217 0
5900.391 83.902 0
5906.250 83.497 0
5912.109 84.067 0
5917.969 84.083 0
5923.828 84.623 0
5929.688 83.972 0
5935.547 84.250 0
5941.406 84.652 0
5947.266 85.142 0
5953.125 84.156 0
5958.984 83.084 0
5964.844 82.991 0
5970.703 82.344 0
5976.562 83.031 0
5982.422 83.042 0
5988.281 83.043 0
5994.141 83.970 0
6000.000 83.192 0
6005.859 81.887 0
6011.719 82.283 0
6017.578 83.185 0
6023.438 83.485 0
6029.297 83.018 0
6035.156 83.140 0
6041.016 82.197 0
6046.875 82.982 0
6052.734 83.106 0
6058.594 82.166 0
6064.453 81.336 0
6070.312 82.433 0
6076.172 81.183 0
6082.031 81.447 0
6087.891 81.975 0
6093.750 82.767 0
6099.609 83.248 0
6105.469 82.278 0
6111.328 82.271 0
6117.188 83.249 0
6123.047 81.470 0
6128.906 80.528 0
6134.766 81.420 0
6140.625 81.844 0
6146.484 81.910 0
6152.344 80.309 0
6158.203 81.369 0
6164.062 80.661 0
6169.922 80.404 0
6175.781 81.318 0
6181.641 82.401 0
6187.500 81.823 0
6193.359 82.582 0
6199.219 81.495 0
6205.078 82.027 0
6210.938 81.264 0
6216.797 81.561 0
6222.656 82.531 0
6228.516 81.459 0
6234.375 81.861 0
6240.234 81.745 0
6246.094 81.921 0
6251.953 80.291 0
6257.812 81.943 0
6263.672 81.814 0
6269.531 81.458 0
6275.391 80.812 0
6281.250 81.093 0
6287.109 80.507 0
6292.969 80.402 0
6298.828 81.788 0
6304.688 80.697 0
6310.547 79.189 0
6316.406 78.052 0
6322.266 78.979 0
6328.125 81.274 0
6333.984 81.225 0
6339.844 80.589 0
6345.703 81.173 0
6351.562 79.851 0
6357.422 79.350 0
6363.281 80.592 0
6369.141 80.655 0
6375.000 79.918 0
6380.859 80.156 0
6386.719 79.021 0
6392.578 80.498 0
6398.438 80.567 0
6404.297 80.563 0
6410.156 79.905 0
6416.016 79.605 0
6421.875 78.743 0
6427.734 78.695 0
6433.594 80.164 0
6439.453 79.916 0
6445.312 80.575 0
