* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and no averaging 
* Dated: 16-jun-2021 13:04:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and no averaging Input RMS 107,4 dB, 105,9 dBC, 107,5 dBA
* Measurement: jun 16 13:04:44
* Smoothing: 1/48 octave
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6837.891 72.852 0
6843.750 72.845 0
6849.609 72.817 0
6855.469 72.773 0
6861.328 72.718 0
6867.188 72.657 0
6873.047 72.598 0
6878.906 72.546 0
6884.766 72.506 0
6890.625 72.484 0
6896.484 72.481 0
6902.344 72.499 0
6908.203 72.537 0
6914.062 72.591 0
6919.922 72.659 0
6925.781 72.735 0
6931.641 72.814 0
6937.500 72.893 0
6943.359 72.969 0
6949.219 73.037 0
6955.078 73.097 0
6960.938 73.148 0
6966.797 73.190 0
6972.656 73.224 0
6978.516 73.252 0
6984.375 73.276 0
6990.234 73.297 0
6996.094 73.318 0
7001.953 73.339 0
7007.812 73.364 0
7013.672 73.391 0
7019.531 73.423 0
7025.391 73.459 0
7031.250 73.499 0
7037.109 73.541 0
7042.969 73.584 0
7048.828 73.627 0
7054.688 73.668 0
7060.547 73.703 0
7066.406 73.732 0
7072.266 73.752 0
7078.125 73.762 0
7083.984 73.761 0
7089.844 73.748 0
7095.703 73.723 0
7101.562 73.687 0
7107.422 73.640 0
7113.281 73.585 0
7119.141 73.523 0
7125.000 73.456 0
7130.859 73.385 0
7136.719 73.313 0
7142.578 73.240 0
7148.438 73.169 0
7154.297 73.098 0
7160.156 73.030 0
7166.016 72.965 0
7171.875 72.902 0
7177.734 72.841 0
7183.594 72.784 0
7189.453 72.730 0
7195.312 72.679 0
7201.172 72.633 0
7207.031 72.591 0
7212.891 72.553 0
7218.750 72.520 0
7224.609 72.491 0
7230.469 72.467 0
7236.328 72.446 0
7242.188 72.427 0
7248.047 72.409 0
7253.906 72.390 0
7259.766 72.370 0
7265.625 72.346 0
7271.484 72.319 0
7277.344 72.287 0
7283.203 72.251 0
7289.062 72.211 0
7294.922 72.169 0
7300.781 72.126 0
7306.641 72.084 0
7312.500 72.044 0
7318.359 72.010 0
7324.219 71.981 0
7330.078 71.959 0
7335.938 71.945 0
7341.797 71.939 0
7347.656 71.939 0
7353.516 71.944 0
7359.375 71.953 0
7365.234 71.964 0
7371.094 71.973 0
7376.953 71.981 0
7382.812 71.985 0
7388.672 71.984 0
7394.531 71.977 0
7400.391 71.966 0
7406.250 71.950 0
7412.109 71.931 0
7417.969 71.911 0
7423.828 71.893 0
7429.688 71.879 0
7435.547 71.871 0
7441.406 71.874 0
7447.266 71.888 0
7453.125 71.917 0
7458.984 71.961 0
7464.844 72.022 0
7470.703 72.099 0
7476.562 72.194 0
7482.422 72.303 0
7488.281 72.426 0
7494.141 72.559 0
7500.000 72.700 0
7505.859 72.845 0
7511.719 72.991 0
7517.578 73.133 0
7523.438 73.267 0
7529.297 73.391 0
7535.156 73.501 0
7541.016 73.595 0
7546.875 73.670 0
7552.734 73.726 0
7558.594 73.763 0
7564.453 73.779 0
7570.312 73.777 0
7576.172 73.757 0
7582.031 73.722 0
7587.891 73.675 0
7593.750 73.618 0
7599.609 73.556 0
7605.469 73.491 0
7611.328 73.427 0
7617.188 73.368 0
7623.047 73.318 0
7628.906 73.279 0
7634.766 73.253 0
7640.625 73.243 0
7646.484 73.250 0
7652.344 73.272 0
7658.203 73.311 0
7664.062 73.364 0
7669.922 73.430 0
7675.781 73.506 0
7681.641 73.589 0
7687.500 73.677 0
7693.359 73.767 0
7699.219 73.857 0
7705.078 73.944 0
7710.938 74.027 0
7716.797 74.103 0
7722.656 74.172 0
7728.516 74.231 0
7734.375 74.281 0
7740.234 74.320 0
7746.094 74.347 0
7751.953 74.363 0
7757.812 74.367 0
7763.672 74.359 0
7769.531 74.339 0
7775.391 74.309 0
7781.250 74.270 0
7787.109 74.222 0
7792.969 74.167 0
7798.828 74.106 0
7804.688 74.043 0
7810.547 73.977 0
7816.406 73.912 0
7822.266 73.848 0
7828.125 73.788 0
7833.984 73.731 0
7839.844 73.678 0
7845.703 73.630 0
7851.562 73.585 0
7857.422 73.545 0
7863.281 73.507 0
7869.141 73.472 0
7875.000 73.437 0
7880.859 73.404 0
7886.719 73.372 0
7892.578 73.340 0
7898.438 73.309 0
7904.297 73.279 0
7910.156 73.250 0
7916.016 73.225 0
7921.875 73.203 0
7927.734 73.186 0
7933.594 73.174 0
7939.453 73.168 0
7945.312 73.167 0
7951.172 73.173 0
7957.031 73.184 0
7962.891 73.200 0
7968.750 73.219 0
7974.609 73.241 0
7980.469 73.263 0
7986.328 73.284 0
7992.188 73.303 0
7998.047 73.318 0
8003.906 73.329 0
8009.766 73.335 0
8015.625 73.336 0
8021.484 73.332 0
8027.344 73.323 0
8033.203 73.310 0
8039.062 73.294 0
8044.922 73.275 0
8050.781 73.254 0
8056.641 73.232 0
8062.500 73.210 0
8068.359 73.189 0
8074.219 73.168 0
8080.078 73.147 0
8085.938 73.127 0
8091.797 73.108 0
8097.656 73.089 0
8103.516 73.069 0
8109.375 73.049 0
8115.234 73.030 0
8121.094 73.011 0
8126.953 72.993 0
8132.812 72.978 0
8138.672 72.966 0
8144.531 72.959 0
8150.391 72.958 0
8156.250 72.965 0
8162.109 72.982 0
8167.969 73.010 0
8173.828 73.049 0
8179.688 73.101 0
8185.547 73.166 0
8191.406 73.244 0
8197.266 73.333 0
8203.125 73.434 0
8208.984 73.544 0
8214.844 73.663 0
8220.703 73.788 0
8226.562 73.917 0
8232.422 74.050 0
8238.281 74.184 0
8244.141 74.318 0
8250.000 74.449 0
8255.859 74.578 0
8261.719 74.702 0
8267.578 74.820 0
8273.438 74.932 0
8279.297 75.036 0
8285.156 75.131 0
8291.016 75.217 0
8296.875 75.292 0
8302.734 75.357 0
8308.594 75.409 0
8314.453 75.449 0
8320.312 75.476 0
8326.172 75.488 0
8332.031 75.487 0
8337.891 75.471 0
8343.750 75.441 0
8349.609 75.397 0
8355.469 75.340 0
8361.328 75.270 0
8367.188 75.188 0
8373.047 75.098 0
8378.906 75.000 0
8384.766 74.896 0
8390.625 74.790 0
8396.484 74.684 0
8402.344 74.581 0
8408.203 74.483 0
8414.062 74.393 0
8419.922 74.314 0
8425.781 74.248 0
8431.641 74.195 0
8437.500 74.156 0
8443.359 74.132 0
8449.219 74.123 0
8455.078 74.127 0
8460.938 74.144 0
8466.797 74.171 0
8472.656 74.208 0
8478.516 74.252 0
8484.375 74.302 0
8490.234 74.356 0
8496.094 74.414 0
8501.953 74.473 0
8507.812 74.534 0
8513.672 74.595 0
8519.531 74.656 0
8525.391 74.716 0
8531.250 74.776 0
8537.109 74.836 0
8542.969 74.895 0
8548.828 74.954 0
8554.688 75.013 0
8560.547 75.071 0
8566.406 75.130 0
8572.266 75.187 0
8578.125 75.244 0
8583.984 75.300 0
8589.844 75.353 0
8595.703 75.404 0
8601.562 75.450 0
8607.422 75.492 0
8613.281 75.528 0
8619.141 75.557 0
8625.000 75.579 0
8630.859 75.593 0
8636.719 75.599 0
8642.578 75.596 0
8648.438 75.585 0
8654.297 75.566 0
8660.156 75.539 0
8666.016 75.505 0
8671.875 75.465 0
8677.734 75.420 0
8683.594 75.372 0
8689.453 75.320 0
8695.312 75.268 0
8701.172 75.215 0
8707.031 75.164 0
8712.891 75.115 0
8718.750 75.070 0
8724.609 75.031 0
8730.469 74.998 0
8736.328 74.973 0
8742.188 74.957 0
8748.047 74.949 0
8753.906 74.951 0
8759.766 74.963 0
8765.625 74.985 0
8771.484 75.015 0
8777.344 75.055 0
8783.203 75.102 0
8789.062 75.155 0
8794.922 75.214 0
8800.781 75.276 0
8806.641 75.340 0
8812.500 75.406 0
8818.359 75.470 0
8824.219 75.533 0
8830.078 75.593 0
8835.938 75.650 0
8841.797 75.704 0
8847.656 75.753 0
8853.516 75.799 0
8859.375 75.841 0
8865.234 75.881 0
8871.094 75.918 0
8876.953 75.954 0
8882.812 75.989 0
8888.672 76.024 0
8894.531 76.060 0
8900.391 76.096 0
8906.250 76.133 0
8912.109 76.170 0
8917.969 76.207 0
8923.828 76.243 0
8929.688 76.276 0
8935.547 76.307 0
8941.406 76.332 0
8947.266 76.352 0
8953.125 76.364 0
8958.984 76.367 0
8964.844 76.360 0
8970.703 76.342 0
8976.562 76.313 0
8982.422 76.271 0
8988.281 76.217 0
8994.141 76.149 0
9000.000 76.070 0
9005.859 75.978 0
9011.719 75.874 0
9017.578 75.760 0
9023.438 75.635 0
9029.297 75.502 0
9035.156 75.362 0
9041.016 75.215 0
9046.875 75.064 0
9052.734 74.909 0
9058.594 74.754 0
9064.453 74.598 0
9070.312 74.445 0
9076.172 74.295 0
9082.031 74.151 0
9087.891 74.014 0
9093.750 73.886 0
9099.609 73.769 0
9105.469 73.663 0
9111.328 73.570 0
9117.188 73.490 0
9123.047 73.425 0
9128.906 73.373 0
9134.766 73.336 0
9140.625 73.313 0
9146.484 73.302 0
9152.344 73.303 0
9158.203 73.315 0
9164.062 73.336 0
9169.922 73.366 0
9175.781 73.402 0
9181.641 73.444 0
9187.500 73.491 0
9193.359 73.541 0
9199.219 73.593 0
9205.078 73.647 0
9210.938 73.702 0
9216.797 73.757 0
9222.656 73.812 0
9228.516 73.865 0
9234.375 73.918 0
9240.234 73.968 0
9246.094 74.016 0
9251.953 74.062 0
9257.812 74.105 0
9263.672 74.144 0
9269.531 74.180 0
9275.391 74.212 0
9281.250 74.241 0
9287.109 74.266 0
9292.969 74.287 0
9298.828 74.305 0
9304.688 74.320 0
9310.547 74.333 0
9316.406 74.342 0
9322.266 74.350 0
9328.125 74.356 0
9333.984 74.360 0
9339.844 74.362 0
9345.703 74.361 0
9351.562 74.359 0
9357.422 74.353 0
9363.281 74.345 0
9369.141 74.331 0
9375.000 74.313 0
9380.859 74.289 0
9386.719 74.259 0
9392.578 74.221 0
9398.438 74.175 0
9404.297 74.122 0
9410.156 74.059 0
9416.016 73.988 0
9421.875 73.908 0
9427.734 73.819 0
9433.594 73.721 0
9439.453 73.616 0
9445.312 73.503 0
9451.172 73.384 0
9457.031 73.258 0
9462.891 73.127 0
9468.750 72.992 0
9474.609 72.852 0
9480.469 72.710 0
9486.328 72.566 0
9492.188 72.422 0
9498.047 72.277 0
9503.906 72.134 0
9509.766 71.992 0
9515.625 71.854 0
9521.484 71.720 0
9527.344 71.592 0
9533.203 71.469 0
9539.062 71.354 0
9544.922 71.247 0
9550.781 71.149 0
9556.641 71.061 0
9562.500 70.983 0
9568.359 70.915 0
9574.219 70.859 0
9580.078 70.812 0
9585.938 70.776 0
9591.797 70.750 0
9597.656 70.732 0
9603.516 70.721 0
9609.375 70.717 0
9615.234 70.717 0
9621.094 70.721 0
9626.953 70.726 0
9632.812 70.731 0
9638.672 70.736 0
9644.531 70.737 0
9650.391 70.735 0
9656.250 70.729 0
9662.109 70.717 0
9667.969 70.700 0
9673.828 70.677 0
9679.688 70.650 0
9685.547 70.617 0
9691.406 70.579 0
9697.266 70.539 0
9703.125 70.495 0
9708.984 70.450 0
9714.844 70.404 0
9720.703 70.360 0
9726.562 70.316 0
9732.422 70.276 0
9738.281 70.239 0
9744.141 70.207 0
9750.000 70.179 0
9755.859 70.157 0
9761.719 70.141 0
9767.578 70.130 0
9773.438 70.124 0
9779.297 70.123 0
9785.156 70.127 0
9791.016 70.135 0
9796.875 70.146 0
9802.734 70.159 0
9808.594 70.175 0
9814.453 70.192 0
9820.312 70.210 0
9826.172 70.228 0
9832.031 70.246 0
9837.891 70.263 0
9843.750 70.279 0
9849.609 70.295 0
9855.469 70.309 0
9861.328 70.322 0
9867.188 70.333 0
9873.047 70.342 0
9878.906 70.351 0
9884.766 70.357 0
9890.625 70.363 0
9896.484 70.367 0
9902.344 70.371 0
9908.203 70.373 0
9914.062 70.376 0
9919.922 70.378 0
9925.781 70.380 0
9931.641 70.383 0
9937.500 70.386 0
9943.359 70.390 0
9949.219 70.394 0
9955.078 70.400 0
9960.938 70.405 0
9966.797 70.412 0
9972.656 70.418 0
9978.516 70.424 0
9984.375 70.429 0
9990.234 70.433 0
9996.094 70.435 0
10001.953 70.434 0
10007.812 70.430 0
10013.672 70.422 0
10019.531 70.409 0
10025.391 70.392 0
10031.250 70.368 0
10037.109 70.339 0
10042.969 70.303 0
10048.828 70.261 0
10054.688 70.214 0
10060.547 70.160 0
10066.406 70.100 0
10072.266 70.036 0
10078.125 69.967 0
10083.984 69.895 0
10089.844 69.819 0
10095.703 69.742 0
10101.562 69.662 0
10107.422 69.582 0
10113.281 69.502 0
10119.141 69.422 0
10125.000 69.343 0
10130.859 69.264 0
10136.719 69.187 0
10142.578 69.110 0
10148.438 69.034 0
10154.297 68.958 0
10160.156 68.882 0
10166.016 68.806 0
10171.875 68.729 0
10177.734 68.651 0
10183.594 68.573 0
10189.453 68.493 0
10195.312 68.412 0
10201.172 68.330 0
10207.031 68.247 0
10212.891 68.165 0
10218.750 68.084 0
10224.609 68.005 0
10230.469 67.928 0
10236.328 67.855 0
10242.188 67.787 0
10248.047 67.724 0
10253.906 67.668 0
10259.766 67.619 0
10265.625 67.578 0
10271.484 67.545 0
10277.344 67.521 0
10283.203 67.505 0
10289.062 67.497 0
10294.922 67.497 0
10300.781 67.503 0
10306.641 67.516 0
10312.500 67.533 0
10318.359 67.554 0
10324.219 67.579 0
10330.078 67.605 0
10335.938 67.631 0
10341.797 67.658 0
10347.656 67.684 0
10353.516 67.708 0
10359.375 67.730 0
10365.234 67.749 0
10371.094 67.765 0
10376.953 67.778 0
10382.812 67.787 0
10388.672 67.793 0
10394.531 67.796 0
10400.391 67.795 0
10406.250 67.793 0
10412.109 67.788 0
10417.969 67.782 0
10423.828 67.776 0
10429.688 67.770 0
10435.547 67.765 0
10441.406 67.763 0
10447.266 67.763 0
10453.125 67.768 0
10458.984 67.777 0
10464.844 67.792 0
10470.703 67.814 0
10476.562 67.841 0
10482.422 67.876 0
10488.281 67.918 0
10494.141 67.967 0
10500.000 68.022 0
10505.859 68.084 0
10511.719 68.151 0
10517.578 68.223 0
10523.438 68.299 0
10529.297 68.378 0
10535.156 68.459 0
10541.016 68.541 0
10546.875 68.623 0
10552.734 68.704 0
10558.594 68.783 0
10564.453 68.858 0
10570.312 68.929 0
10576.172 68.995 0
10582.031 69.056 0
10587.891 69.110 0
10593.750 69.157 0
10599.609 69.196 0
10605.469 69.228 0
10611.328 69.251 0
10617.188 69.266 0
10623.047 69.272 0
10628.906 69.269 0
10634.766 69.259 0
10640.625 69.240 0
10646.484 69.213 0
10652.344 69.180 0
10658.203 69.139 0
10664.062 69.093 0
10669.922 69.042 0
10675.781 68.987 0
10681.641 68.929 0
10687.500 68.868 0
10693.359 68.806 0
10699.219 68.744 0
10705.078 68.682 0
10710.938 68.621 0
10716.797 68.561 0
10722.656 68.504 0
10728.516 68.449 0
10734.375 68.397 0
10740.234 68.347 0
10746.094 68.300 0
10751.953 68.255 0
10757.812 68.211 0
10763.672 68.169 0
10769.531 68.127 0
10775.391 68.085 0
10781.250 68.043 0
10787.109 68.000 0
10792.969 67.955 0
10798.828 67.909 0
10804.688 67.859 0
10810.547 67.807 0
10816.406 67.753 0
10822.266 67.695 0
10828.125 67.634 0
10833.984 67.571 0
10839.844 67.505 0
10845.703 67.437 0
10851.562 67.367 0
10857.422 67.296 0
10863.281 67.224 0
10869.141 67.153 0
10875.000 67.082 0
10880.859 67.012 0
10886.719 66.945 0
10892.578 66.880 0
10898.438 66.817 0
10904.297 66.758 0
10910.156 66.703 0
10916.016 66.651 0
10921.875 66.602 0
10927.734 66.558 0
10933.594 66.517 0
10939.453 66.479 0
10945.312 66.444 0
10951.172 66.411 0
10957.031 66.381 0
10962.891 66.352 0
10968.750 66.325 0
10974.609 66.299 0
10980.469 66.274 0
10986.328 66.249 0
10992.188 66.224 0
10998.047 66.200 0
11003.906 66.176 0
11009.766 66.151 0
11015.625 66.127 0
11021.484 66.103 0
11027.344 66.079 0
11033.203 66.056 0
11039.062 66.033 0
11044.922 66.012 0
11050.781 65.991 0
11056.641 65.972 0
11062.500 65.955 0
11068.359 65.939 0
11074.219 65.925 0
11080.078 65.913 0
11085.938 65.904 0
11091.797 65.897 0
11097.656 65.892 0
11103.516 65.889 0
11109.375 65.889 0
11115.234 65.891 0
11121.094 65.894 0
11126.953 65.900 0
11132.812 65.906 0
11138.672 65.914 0
11144.531 65.923 0
11150.391 65.932 0
11156.250 65.942 0
11162.109 65.951 0
11167.969 65.959 0
11173.828 65.966 0
11179.688 65.971 0
11185.547 65.974 0
11191.406 65.975 0
11197.266 65.973 0
11203.125 65.968 0
11208.984 65.959 0
11214.844 65.947 0
11220.703 65.931 0
11226.562 65.911 0
11232.422 65.889 0
11238.281 65.863 0
11244.141 65.835 0
11250.000 65.804 0
11255.859 65.772 0
11261.719 65.739 0
11267.578 65.705 0
11273.438 65.672 0
11279.297 65.640 0
11285.156 65.610 0
11291.016 65.582 0
11296.875 65.557 0
11302.734 65.535 0
11308.594 65.517 0
11314.453 65.503 0
11320.312 65.493 0
11326.172 65.486 0
11332.031 65.483 0
11337.891 65.482 0
11343.750 65.485 0
11349.609 65.489 0
11355.469 65.495 0
11361.328 65.502 0
11367.188 65.509 0
11373.047 65.516 0
11378.906 65.522 0
11384.766 65.526 0
11390.625 65.529 0
11396.484 65.529 0
11402.344 65.527 0
11408.203 65.523 0
11414.062 65.515 0
11419.922 65.506 0
11425.781 65.493 0
11431.641 65.478 0
11437.500 65.462 0
11443.359 65.443 0
11449.219 65.424 0
11455.078 65.404 0
11460.938 65.384 0
11466.797 65.365 0
11472.656 65.347 0
11478.516 65.331 0
11484.375 65.317 0
11490.234 65.307 0
11496.094 65.301 0
11501.953 65.300 0
11507.812 65.304 0
11513.672 65.314 0
11519.531 65.329 0
11525.391 65.352 0
11531.250 65.381 0
11537.109 65.417 0
11542.969 65.460 0
11548.828 65.510 0
11554.688 65.567 0
11560.547 65.630 0
11566.406 65.700 0
11572.266 65.774 0
11578.125 65.854 0
11583.984 65.937 0
11589.844 66.025 0
11595.703 66.114 0
11601.562 66.206 0
11607.422 66.299 0
11613.281 66.393 0
11619.141 66.487 0
11625.000 66.579 0
11630.859 66.671 0
11636.719 66.761 0
11642.578 66.849 0
11648.438 66.935 0
11654.297 67.018 0
11660.156 67.099 0
11666.016 67.177 0
11671.875 67.252 0
11677.734 67.324 0
11683.594 67.394 0
11689.453 67.462 0
11695.312 67.526 0
11701.172 67.589 0
11707.031 67.649 0
11712.891 67.707 0
11718.750 67.763 0
11724.609 67.817 0
11730.469 67.868 0
11736.328 67.917 0
11742.188 67.965 0
11748.047 68.009 0
11753.906 68.051 0
11759.766 68.091 0
11765.625 68.128 0
11771.484 68.162 0
11777.344 68.194 0
11783.203 68.222 0
11789.062 68.247 0
11794.922 68.270 0
11800.781 68.290 0
11806.641 68.306 0
11812.500 68.321 0
11818.359 68.332 0
11824.219 68.342 0
11830.078 68.350 0
11835.938 68.356 0
11841.797 68.361 0
11847.656 68.365 0
11853.516 68.369 0
11859.375 68.374 0
11865.234 68.379 0
11871.094 68.385 0
11876.953 68.392 0
11882.812 68.402 0
11888.672 68.414 0
11894.531 68.428 0
11900.391 68.446 0
11906.250 68.466 0
11912.109 68.489 0
11917.969 68.516 0
11923.828 68.546 0
11929.688 68.578 0
11935.547 68.613 0
11941.406 68.650 0
11947.266 68.689 0
11953.125 68.730 0
11958.984 68.772 0
11964.844 68.815 0
11970.703 68.858 0
11976.562 68.900 0
11982.422 68.942 0
11988.281 68.983 0
11994.141 69.023 0
12000.000 69.060 0
12005.859 69.096 0
12011.719 69.129 0
12017.578 69.160 0
12023.438 69.188 0
12029.297 69.212 0
12035.156 69.234 0
12041.016 69.253 0
12046.875 69.268 0
12052.734 69.280 0
12058.594 69.288 0
12064.453 69.292 0
12070.312 69.292 0
12076.172 69.289 0
12082.031 69.282 0
12087.891 69.270 0
12093.750 69.255 0
12099.609 69.235 0
12105.469 69.211 0
12111.328 69.183 0
12117.188 69.151 0
12123.047 69.114 0
12128.906 69.074 0
12134.766 69.029 0
12140.625 68.982 0
12146.484 68.930 0
12152.344 68.876 0
12158.203 68.818 0
12164.062 68.758 0
12169.922 68.696 0
12175.781 68.632 0
12181.641 68.566 0
12187.500 68.499 0
12193.359 68.431 0
12199.219 68.362 0
12205.078 68.292 0
12210.938 68.223 0
12216.797 68.153 0
12222.656 68.083 0
12228.516 68.014 0
12234.375 67.945 0
12240.234 67.876 0
12246.094 67.808 0
12251.953 67.740 0
12257.812 67.672 0
12263.672 67.605 0
12269.531 67.538 0
12275.391 67.472 0
12281.250 67.406 0
12287.109 67.340 0
12292.969 67.274 0
12298.828 67.209 0
12304.688 67.144 0
12310.547 67.080 0
12316.406 67.017 0
12322.266 66.954 0
12328.125 66.893 0
12333.984 66.833 0
12339.844 66.774 0
12345.703 66.718 0
12351.562 66.663 0
12357.422 66.611 0
12363.281 66.561 0
12369.141 66.514 0
12375.000 66.470 0
12380.859 66.430 0
12386.719 66.392 0
12392.578 66.358 0
12398.438 66.327 0
12404.297 66.300 0
12410.156 66.276 0
12416.016 66.255 0
12421.875 66.237 0
12427.734 66.222 0
12433.594 66.210 0
12439.453 66.201 0
12445.312 66.193 0
12451.172 66.187 0
12457.031 66.183 0
12462.891 66.180 0
12468.750 66.177 0
12474.609 66.175 0
12480.469 66.174 0
12486.328 66.171 0
12492.188 66.168 0
12498.047 66.164 0
12503.906 66.159 0
12509.766 66.152 0
12515.625 66.144 0
12521.484 66.133 0
12527.344 66.120 0
12533.203 66.105 0
12539.062 66.088 0
12544.922 66.068 0
12550.781 66.045 0
12556.641 66.021 0
12562.500 65.994 0
12568.359 65.965 0
12574.219 65.934 0
12580.078 65.901 0
12585.938 65.867 0
12591.797 65.831 0
12597.656 65.795 0
12603.516 65.758 0
12609.375 65.721 0
12615.234 65.684 0
12621.094 65.648 0
12626.953 65.613 0
12632.812 65.579 0
12638.672 65.547 0
12644.531 65.518 0
12650.391 65.492 0
12656.250 65.469 0
12662.109 65.450 0
12667.969 65.434 0
12673.828 65.423 0
12679.688 65.416 0
12685.547 65.414 0
12691.406 65.417 0
12697.266 65.424 0
12703.125 65.436 0
12708.984 65.454 0
12714.844 65.476 0
12720.703 65.502 0
12726.562 65.533 0
12732.422 65.568 0
12738.281 65.606 0
12744.141 65.648 0
12750.000 65.693 0
12755.859 65.741 0
12761.719 65.791 0
12767.578 65.842 0
12773.438 65.895 0
12779.297 65.949 0
12785.156 66.003 0
12791.016 66.058 0
12796.875 66.111 0
12802.734 66.164 0
12808.594 66.215 0
12814.453 66.265 0
12820.312 66.312 0
12826.172 66.357 0
12832.031 66.399 0
12837.891 66.437 0
12843.750 66.472 0
12849.609 66.503 0
12855.469 66.531 0
12861.328 66.554 0
12867.188 66.573 0
12873.047 66.587 0
12878.906 66.597 0
12884.766 66.603 0
12890.625 66.604 0
12896.484 66.601 0
12902.344 66.593 0
12908.203 66.581 0
12914.062 66.566 0
12919.922 66.546 0
12925.781 66.523 0
12931.641 66.496 0
12937.500 66.466 0
12943.359 66.434 0
12949.219 66.398 0
12955.078 66.360 0
12960.938 66.320 0
12966.797 66.278 0
12972.656 66.235 0
12978.516 66.189 0
12984.375 66.143 0
12990.234 66.095 0
12996.094 66.047 0
13001.953 65.998 0
13007.812 65.948 0
13013.672 65.898 0
13019.531 65.848 0
13025.391 65.798 0
13031.250 65.747 0
13037.109 65.698 0
13042.969 65.648 0
13048.828 65.599 0
13054.688 65.551 0
13060.547 65.504 0
13066.406 65.457 0
13072.266 65.412 0
13078.125 65.368 0
13083.984 65.326 0
13089.844 65.285 0
13095.703 65.246 0
13101.562 65.208 0
13107.422 65.172 0
13113.281 65.138 0
13119.141 65.106 0
13125.000 65.076 0
13130.859 65.049 0
13136.719 65.022 0
13142.578 64.998 0
13148.438 64.976 0
13154.297 64.956 0
13160.156 64.937 0
13166.016 64.920 0
13171.875 64.904 0
13177.734 64.890 0
13183.594 64.877 0
13189.453 64.866 0
13195.312 64.855 0
13201.172 64.845 0
13207.031 64.836 0
13212.891 64.828 0
13218.750 64.820 0
13224.609 64.813 0
13230.469 64.806 0
13236.328 64.798 0
13242.188 64.791 0
13248.047 64.784 0
13253.906 64.776 0
13259.766 64.768 0
13265.625 64.759 0
13271.484 64.749 0
13277.344 64.739 0
13283.203 64.727 0
13289.062 64.714 0
13294.922 64.700 0
13300.781 64.684 0
13306.641 64.666 0
13312.500 64.647 0
13318.359 64.626 0
13324.219 64.602 0
13330.078 64.577 0
13335.938 64.550 0
13341.797 64.520 0
13347.656 64.488 0
13353.516 64.454 0
13359.375 64.417 0
13365.234 64.378 0
13371.094 64.337 0
13376.953 64.292 0
13382.812 64.246 0
13388.672 64.197 0
13394.531 64.145 0
13400.391 64.091 0
13406.250 64.035 0
13412.109 63.976 0
13417.969 63.915 0
13423.828 63.853 0
13429.688 63.788 0
13435.547 63.722 0
13441.406 63.655 0
13447.266 63.586 0
13453.125 63.517 0
13458.984 63.447 0
13464.844 63.377 0
13470.703 63.307 0
13476.562 63.237 0
13482.422 63.169 0
13488.281 63.101 0
13494.141 63.035 0
13500.000 62.970 0
13505.859 62.908 0
13511.719 62.848 0
13517.578 62.791 0
13523.438 62.737 0
13529.297 62.686 0
13535.156 62.639 0
13541.016 62.595 0
13546.875 62.554 0
13552.734 62.517 0
13558.594 62.483 0
13564.453 62.453 0
13570.312 62.427 0
13576.172 62.403 0
13582.031 62.382 0
13587.891 62.364 0
13593.750 62.349 0
13599.609 62.335 0
13605.469 62.323 0
13611.328 62.312 0
13617.188 62.302 0
13623.047 62.293 0
13628.906 62.283 0
13634.766 62.274 0
13640.625 62.263 0
13646.484 62.252 0
13652.344 62.239 0
13658.203 62.225 0
13664.062 62.209 0
13669.922 62.191 0
13675.781 62.170 0
13681.641 62.147 0
13687.500 62.121 0
13693.359 62.092 0
13699.219 62.061 0
13705.078 62.027 0
13710.938 61.990 0
13716.797 61.950 0
13722.656 61.908 0
13728.516 61.864 0
13734.375 61.817 0
13740.234 61.768 0
13746.094 61.717 0
13751.953 61.664 0
13757.812 61.610 0
13763.672 61.554 0
13769.531 61.497 0
13775.391 61.440 0
13781.250 61.382 0
13787.109 61.323 0
13792.969 61.265 0
13798.828 61.207 0
13804.688 61.149 0
13810.547 61.092 0
13816.406 61.037 0
13822.266 60.982 0
13828.125 60.930 0
13833.984 60.879 0
13839.844 60.831 0
13845.703 60.785 0
13851.562 60.743 0
13857.422 60.704 0
13863.281 60.668 0
13869.141 60.636 0
13875.000 60.609 0
13880.859 60.586 0
13886.719 60.568 0
13892.578 60.554 0
13898.438 60.546 0
13904.297 60.543 0
13910.156 60.545 0
13916.016 60.553 0
13921.875 60.565 0
13927.734 60.582 0
13933.594 60.604 0
13939.453 60.631 0
13945.312 60.662 0
13951.172 60.696 0
13957.031 60.734 0
13962.891 60.774 0
13968.750 60.817 0
13974.609 60.862 0
13980.469 60.908 0
13986.328 60.954 0
13992.188 61.001 0
13998.047 61.048 0
14003.906 61.093 0
14009.766 61.138 0
14015.625 61.180 0
14021.484 61.221 0
14027.344 61.259 0
14033.203 61.294 0
14039.062 61.326 0
14044.922 61.354 0
14050.781 61.379 0
14056.641 61.400 0
14062.500 61.418 0
14068.359 61.431 0
14074.219 61.441 0
14080.078 61.446 0
14085.938 61.447 0
14091.797 61.445 0
14097.656 61.439 0
14103.516 61.429 0
14109.375 61.415 0
14115.234 61.398 0
14121.094 61.378 0
14126.953 61.355 0
14132.812 61.329 0
14138.672 61.301 0
14144.531 61.271 0
